HIP,RAdeg,DEdeg,Vmag,Plx,abs_mag,dist (pc),x,y,z
86057,263.80642798,-48.68197409,10.13,102.3,10.179378168560802,9.775171065493641,-0.07123163879233321,-0.656384231381334,-0.7510564522250602
81300,249.08826456,-2.32383592,5.77,102.27,5.818741279742769,9.778038525471787,-0.35663580355521196,-0.9333631695995773,-0.04054746918808718
72944,223.62112279,16.10135877,10.11,101.91,10.151084007948453,9.812579727210283,-0.6955201548635759,-0.6628240034881584,0.2773374381119096
47780,146.12593185,-45.775088700000005,10.22,101.87,10.260231530791753,9.816432708353783,-0.5790902684591669,0.3887521852384805,-0.7166074235229469
31635,99.29694468,17.56399483,9.63,101.59,9.66425480162136,9.843488532335858,-0.1540197590241739,0.9408572024134757,0.3017708377176685
71898,220.59172751,66.05588609,10.88,101.34,10.908904499773259,9.867771857114661,-0.30818488303133335,-0.264069216427848,0.9139417524143132
84581,259.34773232,-7.87683635,11.09,100.89,11.10924061017149,9.91178511249876,-0.18310390004421578,-0.9734946734647999,-0.13704408970933576
102409,311.28891788,-31.34002411,8.81,100.59,8.822774040742411,9.941346058256288,0.5635804749638869,-0.6417604931829269,-0.5201158694263098
8362,26.9336011,63.85310111,5.63,100.24,5.635205289930469,9.976057462090976,0.3928750765804206,0.1996066914188135,0.897667167129757
85665,262.59462845,5.5491235,9.33,100.17,9.333688368870169,9.983028850953378,-0.12828455044763734,-0.9870118292338554,0.09669913685698618
