HIP,RAdeg,DEdeg,Vmag,Plx,abs_mag,dist (pc),x,y,z
11859,38.26480646,-39.3420689,8.9,13.82,4.602540215190898,72.35890014471778,43.93782123848271,34.656200083023236,-45.87184420506588
36890,113.76445725,-28.49806986,7.82,13.82,3.5225402151908987,72.35890014471778,-25.62591306364403,58.199476686365394,-34.524540883855465
91587,280.17512663,-2.69611788,9.94,13.82,5.6425402151908965,72.35890014471778,12.768590017900017,-71.14203078837298,-3.403673664471133
101334,308.07394418,-43.11277369,10.34,13.82,6.042540215190897,72.35890014471778,32.57460360264515,-41.58286265739449,-49.452716442072656
103179,313.57516125,-43.08207191,9.77,13.82,5.472540215190898,72.35890014471778,36.42925100211273,-38.287704907719814,-49.4244044423165
108768,330.50531135,-80.31509362,11.77,13.82,7.472540215190897,72.35890014471778,10.59532286703535,-5.993248731485382,-71.3276281193975
109869,333.78926495,-8.05382541,9.57,13.82,5.272540215190898,72.35890014471778,64.27834218940791,-31.64382616269425,-10.137722689036764
2544,8.09205264,-24.64626669,7.32,13.81,3.0209683928931583,72.41129616220127,65.15929936095182,9.264320599996152,-30.196587265788374
4420,14.15730291,-23.65660194,8.88,13.81,4.580968392893158,72.41129616220127,64.31187060828184,16.222420539456998,-29.05532967623394
14152,45.61393624,22.37357797,7.92,13.81,3.6209683928931575,72.41129616220127,46.83802531915076,47.85269499093837,27.562923977634163
14777,47.68754535,65.04450971,8.68,13.81,4.380968392893157,72.41129616220127,20.56634909549539,22.59225483640913,65.65067492554047
20611,66.22485828,-44.72951131,8.64,13.81,4.340968392893158,72.41129616220127,20.73942784369618,47.07788561253547,-50.960225969467295
43267,132.20644183,-32.47068065,9.3,13.81,5.000968392893158,72.41129616220127,-41.04114967677226,45.251856609907506,-38.87530473777885
43894,134.12740931,40.20156718,5.9,13.81,1.6009683928931582,72.41129616220127,-38.50727522528319,39.698407055894705,46.739940563064536
49297,150.93532329,18.22009794,8.26,13.81,3.960968392893157,72.41129616220127,-60.11933738924962,33.413464261942025,22.64070426871745
49508,151.6279826,3.4748219,7.94,13.81,3.640968392893158,72.41129616220127,-63.59617105864591,34.34619195173793,4.3888423284331335
56720,174.43772793,15.14292899,8.85,13.81,4.550968392893157,72.41129616220127,-69.56785742790571,6.7749418286351215,18.915844892555626
59938,184.41394999,-33.23760563,9.48,13.81,5.180968392893158,72.41129616220127,-60.38551806725911,-4.6612019707199694,-39.68952274627276
68065,209.04392096,32.03248107,6.31,13.81,2.010968392893157,72.41129616220127,-53.6670122196769,-29.801913174697923,38.40694705949486
69206,212.53231274,26.59947002,8.33,13.81,4.030968392893159,72.41129616220127,-54.58757871995968,-34.81941850710875,32.42221701563669
76017,232.89097752,77.65943554,11.6,13.81,7.300968392893157,72.41129616220127,-9.337125123817199,-12.341852349583151,70.73819750950186
78524,240.46609861,59.63059463,7.85,13.81,3.550968392893157,72.41129616220127,-18.04608526827245,-31.852358501427275,62.47529012559139
82384,252.51525946,-15.42629419,8.82,13.81,4.520968392893158,72.41129616220127,-20.97230566479085,-66.57747807552485,-19.261298504919548
89003,272.47977566,48.40189753,10.41,13.81,6.110968392893157,72.41129616220127,2.0800036789651664,-48.028945705255744,54.150621150889044
90642,277.42067689,-1.98522563,5.38,13.81,1.0809683928931575,72.41129616220127,9.346556370345652,-71.76172614538218,-2.508457004045627
95827,292.35749405,-32.51358555,8.04,13.81,3.7409683928931567,72.41129616220127,23.226970441193924,-56.47172963032531,-38.921040692321775
114037,346.40845814,28.92479725,9.99,13.81,5.690968392893157,72.41129616220127,61.603502815379784,-14.89382984652558,35.02253681942906
768,2.36659201,19.11569982,7.94,13.8,3.639395432006185,72.46376811594196,68.40966104871592,2.827256948488152,23.730204021626736
15812,50.92136865,-3.49860422,9.54,13.8,5.239395432006184,72.46376811594196,45.59503436571697,56.147449157077396,-4.422045217261281
18011,57.74886349,-48.52712089,7.89,13.8,3.5893954320061843,72.46376811594196,25.609099346999287,40.5861820351269,-54.294875890898474
23185,74.83546269,-36.87175791,7.11,13.8,2.809395432006185,72.46376811594196,15.164375093504882,55.95101946626143,-43.48014303415447
24283,78.17438551,23.89358436,10.32,13.8,6.019395432006185,72.46376811594196,13.577586060842672,64.84739904960902,29.35066750215715
37891,116.48698643,-14.56382026,5.03,13.8,0.7293954320061848,72.46376811594196,-31.279993125899896,62.77366154262654,-18.221611787556892
44237,135.13725082,-12.14062842,7.38,13.8,3.0793954320061845,72.46376811594196,-50.21346874768427,49.97347260359279,-15.239989561161208
47145,144.10588902,-48.75116061,6.18,13.8,1.8793954320061843,72.46376811594196,-38.704707486636096,28.011473361366743,-54.48211328555807
62839,193.15257892,66.59804671,8.65,13.8,4.349395432006185,72.46376811594196,-28.02610151335637,-6.548995524066912,66.50297723523211
74566,228.53301129,17.40991613,9.42,13.8,5.1193954320061845,72.46376811594196,-45.78642156549704,-51.81225684721803,21.681589660020432
94034,287.16759836,16.85155902,6.65,13.8,2.349395432006185,72.46376811594196,20.470506078101845,-66.2621500779058,21.006749808585084
103573,314.77224288,9.98672906,8.18,13.8,3.879395432006184,72.46376811594196,50.262241205859404,-50.663434145763404,12.566671758381846
105931,321.81622406,-8.78951013,7.52,13.8,3.219395432006184,72.46376811594196,56.2899352656925,-44.27000734615391,-11.072819284926156
108322,329.17686022,-83.72652430000001,9.3,13.8,4.9993954320061835,72.46376811594196,6.7999648492372895,-4.057315678129987,-72.02982963396585
1290,4.04350921,-27.77814247,9.35,13.79,5.047821330879248,72.5163161711385,63.99974482562848,4.524138426562763,-33.79616760498537
28525,90.31930573,-79.87178229,8.69,13.79,4.387821330879248,72.5163161711385,-0.0710663159595156,12.75190963990959,-71.38627221775094
46225,141.36407358,-61.95061204,5.77,13.79,1.4678213308792485,72.5163161711385,-26.636133477089572,21.290704941043767,-63.99873739017518
52756,161.80707227,-27.76488196,9.01,13.79,4.7078213308792485,72.5163161711385,-60.95958759089966,20.034155050971926,-33.78131766485097
53120,163.00972649,33.04407883,8.75,13.79,4.447821330879249,72.5163161711385,-58.13381544850186,17.76250037362364,39.54199277867857
53626,164.56803034,-64.47680736,9.54,13.79,5.237821330879248,72.5163161711385,-30.119076452134944,8.314259399921093,-65.43951738310575
63902,196.4379629,4.09073635,8.02,13.79,3.717821330879248,72.5163161711385,-69.37513794473641,-20.46817132927046,5.173036692016329
64836,199.37024898,20.40556676,11.01,13.79,6.7078213308792485,72.5163161711385,-64.11857830186588,-22.542299968102952,25.283764350430133
65728,202.11324209999998,59.94570301,5.4,13.79,1.097821330879249,72.5163161711385,-33.64618914282042,-13.671359921806188,62.766583347243845
71232,218.50362049,15.63354105,9.41,13.79,5.107821330879249,72.5163161711385,-54.649576968572596,-43.475874864872715,19.541958779060767
85989,263.62225225,-1.76016941,8.0,13.79,3.6978213308792487,72.5163161711385,-8.051526845685853,-72.03351783676138,-2.2274053395604554
2532,8.02934093,-12.29501561,8.27,13.78,3.9662460878580363,72.56894049346876,70.20940640290894,9.903955318950713,-15.453221215526748
2902,9.1950775,-24.50078757,7.94,13.78,3.6362460878580363,72.56894049346876,65.18596800659066,10.552075813974838,-30.09475694210667
14868,47.99012417,-39.36585279,6.98,13.78,2.6762460878580363,72.56894049346876,37.548021681525384,41.686850614723575,-46.02829214704833
18320,58.74930169,28.18824099,8.05,13.78,3.7462460878580366,72.56894049346876,33.18259431403233,54.68172033224823,34.27938185616465
23701,76.4180693,6.46516704,9.86,13.78,5.556246087858035,72.56894049346876,16.933391654249206,70.0909612158281,8.171201091008072
27090,86.16404799,-29.9162348,8.27,13.78,3.9662460878580363,72.56894049346876,4.207977575183012,62.75861125474965,-36.19255120113222
48780,149.24102963,-15.89496075,7.41,13.78,3.106246087858036,72.56894049346876,-59.976077877010404,35.69473151102281,-19.87479180246646
61794,189.97744542,-23.56095742,8.31,13.78,4.006246087858036,72.56894049346876,-65.51321926205443,-11.525158781062501,-29.007584203754156
69214,212.55501431,19.35536898,8.75,13.78,4.446246087858036,72.56894049346876,-57.70949096455604,-36.84294896155997,24.051255451063746
71296,218.71364092,-38.60409736,8.76,13.78,4.4562460878580366,72.56894049346876,-44.25044807890303,-35.46859413342956,-45.278336976516314
74540,228.47482050000002,-24.37873839,7.76,13.78,3.456246087858036,72.56894049346876,-43.819921756844025,-49.485573517256796,-29.954024691798075
78345,239.95637879,-36.4743128,11.0,13.78,6.696246087858036,72.56894049346876,-29.21566015113428,-50.514153439645156,-43.13950195069502
80984,248.07703479,-76.51017438,8.17,13.78,3.866246087858036,72.56894049346876,-6.32036350982195,-15.704206622654542,-70.56686207988345
92162,281.75744953,82.72436437,9.34,13.78,5.036246087858036,72.56894049346876,1.8727056142668024,-8.997511690122924,71.98464337213184
95498,291.36893139999995,19.79853912,5.14,13.78,0.8362460878580356,72.56894049346876,24.879073197488193,-63.58538339656115,24.5801110553016
97737,297.92780537,-10.9492326,7.19,13.78,2.8862460878580363,72.56894049346876,33.369563341149785,-62.95024598699006,-13.783682270824597
103609,314.87957845,-27.02380866,8.22,13.78,3.9162460878580374,72.56894049346876,45.61524044997016,-45.80738847526047,-32.97247525001104
109563,332.91344073,6.19328054,8.45,13.78,4.146246087858035,72.56894049346876,64.23246755956669,-32.85040284321402,7.828937896827358
110715,336.47395516,-8.95938311,9.03,13.78,4.726246087858035,72.56894049346876,65.72509965397488,-28.61361875415369,-11.301469887214944
111528,338.92750948,53.20389482,8.19,13.78,3.8862460878580354,72.56894049346876,40.55978700747171,-15.62834983240047,58.11118208889961
9469,30.45878638,-63.62275719,6.88,13.77,2.5746697012846207,72.62164124909216,27.811631500872736,16.355367751813393,-65.06087823473067
17760,57.03475185,-58.22204721,8.94,13.77,4.63466970128462,72.62164124909216,20.810066727148854,32.087283576061175,-61.735323221255534
23316,75.21601147,-41.01855908,9.52,13.77,5.21466970128462,72.62164124909216,13.981787034494214,52.97888223847863,-47.66183426805254
27099,86.19098407,-72.66227588,8.27,13.77,3.9646697012846213,72.62164124909216,1.43766446399971,21.59369297464631,-69.32206230571553
29003,91.79155788,37.16439586,8.61,13.77,4.30466970128462,72.62164124909216,-1.8092988417274212,57.8442935827371,43.87102592061517
38401,118.00936703,-33.95091420000001,8.63,13.77,4.324669701284622,72.62164124909216,-28.290055506960464,53.18487824748267,-40.55791245768679
40569,124.23936862,-35.40830461,10.57,13.77,6.264669701284621,72.62164124909216,-33.30324363039168,48.93187899835826,-42.07692905971927
50049,153.27364982,12.74762098,10.32,13.77,6.014669701284621,72.62164124909216,-63.264304244360865,31.855093505630002,16.024468912770768
50627,155.11617136,-14.31375506,11.05,13.77,6.7446697012846215,72.62164124909216,-63.83451117420447,29.60909749231371,-17.95436733925397
55913,171.90872378,40.20426949,9.7,13.77,5.394669701284619,72.62164124909216,-54.912483272159825,7.806673618648862,46.878329808222745
69696,213.99272103,-23.88259343,10.68,13.77,6.3746697012846205,72.62164124909216,-55.055761594751594,-37.125404393651685,-29.40187479637225
97682,297.77499686,39.52771549,8.14,13.77,3.8346697012846214,72.62164124909216,26.10269249507716,-49.560572920595256,46.22014532648775
3483,11.11516413,-13.41574666,7.58,13.76,3.2730921694974615,72.67441860465121,69.36523984547472,13.627985119446418,-16.861572948215365
8923,28.7252082,-11.51132073,8.24,13.76,3.9330921694974617,72.67441860465121,62.4488016551458,34.225439624078724,-14.50301947522912
15368,49.53184204,8.04426932,11.47,13.76,7.163092169497462,72.67441860465121,46.70342303983071,54.74425993341976,10.169926264671435
42057,128.59140390000002,16.88036329,8.35,13.76,4.043092169497461,72.67441860465121,-43.378371308234094,54.35587088605609,21.102779968228067
45685,139.70275516,-24.45768554,8.46,13.76,4.153092169497462,72.67441860465121,-50.454966560163214,42.78475235615645,-30.088742658330737
53095,162.93228711,-25.61815161,10.11,13.76,5.803092169497463,72.67441860465121,-62.64415852320101,19.233224266019075,-31.422342477561273
64701,198.91140063,34.182558,7.94,13.76,3.633092169497462,72.67441860465121,-56.87480638829793,-19.485242921704707,40.830782824969894
77868,238.50749153,18.77528732,8.14,13.76,3.833092169497462,72.67441860465121,-35.944033733004915,-58.6725506632405,23.390796420689806
86453,264.97975275,44.06581758,9.02,13.76,4.713092169497461,72.67441860465121,-4.569618732799075,-52.019251934313075,50.543912911006295
96043,292.92692669,-29.91811565,9.63,13.76,5.323092169497462,72.67441860465121,24.53809095523261,-58.01372193054697,-36.247224439424016
98151,299.20238229,29.53091312,8.03,13.76,3.723092169497461,72.67441860465121,30.851259908794,-55.196440651552045,35.820717761706085
99110,301.82301974,-34.94175089,9.16,13.76,4.853092169497462,72.67441860465121,31.413070171390856,-50.61867441725617,-41.62379057908065
106703,324.20312178,-33.04789185,6.1,13.76,1.793092169497461,72.67441860465121,49.40934560046423,-35.63105168361064,-39.63225760384874
117582,357.68344152,41.82756689,8.27,13.76,3.9630921694974615,72.67441860465121,54.109465733310344,-2.1889236858149697,48.46592050789365
3238,10.30124327,-68.45781835,9.36,13.75,5.051513490831409,72.72727272727262,26.27399955611228,4.775383915119086,-67.64709050754308
23158,74.73339858,-43.6941524,8.35,13.75,4.0415134908314085,72.72727272727262,13.846079041796978,50.72890389134965,-50.24062702134214
30277,95.52852147,-33.43627251,3.85,13.75,-0.4584865091685901,72.72727272727262,-5.847031985190731,60.408539179898604,-40.07339278700898
37609,115.751907,58.71048707,4.93,13.75,0.6215134908314095,72.72727272727262,-16.41092617960117,34.02047758052744,62.1493749402808
41816,127.87738017,24.08121618,5.71,13.75,1.4015134908314095,72.72727272727262,-40.76641988143243,52.409444813548106,29.67499457006684
45734,139.8540006,-77.64360316,8.0,13.75,3.69151349083141,72.72727272727262,-11.896461499905847,10.034085345311023,-71.04257549815719
46874,143.28213125,-39.12916862,6.43,13.75,2.121513490831409,72.72727272727262,-45.2227629939212,33.72995309597528,-45.89605832406559
65462,201.255608,53.30083605,8.75,13.75,4.441513490831411,72.72727272727262,-40.506126040173925,-15.756535324248967,58.3115901527332
74326,227.87194689,71.84075663,9.08,13.75,4.77151349083141,72.72727272727262,-15.204199668937788,-16.810267900424837,69.1050172121396
82559,253.13275227,49.3897591,9.93,13.75,5.6215134908314095,72.72727272727262,-13.73562879257466,-45.30236466832713,55.21127109094294
84307,258.54216363,19.17953036,7.91,13.75,3.6015134908314104,72.72727272727262,-13.645136959828735,-67.32153667145958,23.893035300855555
92714,283.37090887,44.12898274,7.79,13.75,3.4815134908314103,72.72727272727262,12.07186343945675,-50.786747550234296,50.638252188587344
96487,294.22732934,-69.81673501,9.17,13.75,4.861513490831411,72.72727272727262,10.296974991641644,-22.88261058822227,-68.26137002021257
103660,315.04457632,19.96132536,7.28,13.75,2.9715134908314105,72.72727272727262,48.37403625121615,-48.2988244070263,24.828056227025915
108288,329.08427901,-59.35107517,8.39,13.75,4.08151349083141,72.72727272727262,31.807217033075585,-19.048082028727165,-62.56778495347906
111056,337.47070072,78.82433733,5.45,13.75,1.1415134908314095,72.72727272727262,13.020088297199488,-5.400899221485583,71.34818698943639
113402,344.49721251,-59.08938305,6.7,13.75,2.3915134908314104,72.72727272727262,36.00076500824873,-9.985781939554323,-62.39779864885953
115404,350.66291976,-15.03938012,5.19,13.75,0.8815134908314102,72.72727272727262,69.30563228831237,-11.3952928792544,-18.871481967782486
25,0.07936537,-44.29029741,6.28,13.74,1.9699336636176588,72.78020378457056,52.09682007662165,0.0721638850332338,-50.821985333135366
11939,38.51285289,-12.25971743,10.42,13.74,6.1099336636176576,72.78020378457056,55.649518271983254,44.28601140585101,-15.454396551811929
14106,45.47089891,-47.55907011,7.81,13.74,3.499933663617658,72.78020378457056,34.44241802515099,35.01326886205836,-53.709858565235365
30879,97.22902512,77.90734507,8.19,13.74,3.879933663617658,72.78020378457056,-1.918613359239696,15.125761956882034,71.16521840706389
80355,246.05398406,-23.50025659,8.83,13.74,4.51993366361766,72.78020378457056,-27.089642914925395,-60.99894495302402,-29.021337396532854
91674,280.42045791,40.71792798,6.64,13.74,2.329933663617658,72.78020378457056,9.977226510410905,-54.25252373866178,47.47711745746064
96514,294.31653909,26.15441911,8.44,13.74,4.129933663617658,72.78020378457056,26.900673766506824,-59.53256299429668,32.08092512945487
96785,295.09887722,-22.72802286,9.03,13.74,4.719933663617658,72.78020378457056,28.47479225696864,-60.7902734251149,-28.119155850520578
103107,313.35788165,-49.38282401,8.76,13.74,4.449933663617658,72.78020378457056,32.52892144510407,-34.449061109078876,-55.245719483456966
107100,325.41005301,21.60222426,7.02,13.74,2.709933663617658,72.78020378457056,55.70696501351686,-38.41523701030537,26.794806910080382
3352,10.67349903,-60.26268184,5.99,13.73,1.6783526861837768,72.83321194464673,35.501995136628096,6.691166131497062,-63.24170617000599
7855,25.25265766,49.10395458,7.4,13.73,3.088352686183777,72.83321194464673,43.12626053369063,20.34211036396717,55.054527157121676
9524,30.62663088,-40.52024602,7.86,13.73,3.548352686183777,72.83321194464673,47.642816587653435,28.205780606704913,-47.320954450808316
16523,53.18181949,-60.57441849,7.56,13.73,3.248352686183776,72.83321194464673,21.443607080401,28.64530683908067,-63.43733028470008
30878,97.22894911,52.12590325,7.25,13.73,2.9383526861837765,72.83321194464673,-5.626610844860088,44.358953455053474,57.49174950326988
38513,118.30856386,32.20130913,8.34,13.73,4.028352686183776,72.83321194464673,-29.22620433926497,54.25952145970378,38.81249892827447
43193,131.99812515,-31.24273639,8.76,13.73,4.448352686183776,72.83321194464673,-41.66576178554366,46.27756168868615,-37.77602865778787
46824,143.12794507,-26.42654805,8.11,13.73,3.798352686183776,72.83321194464673,-52.17656829525887,39.13549589733653,-32.41443264926251
67333,207.00853739,-8.0247163,7.71,13.73,3.3983526861837765,72.83321194464673,-64.25453316397116,-32.751380730039465,-10.167536099270224
93037,284.28149005,34.85573304,7.53,13.73,3.218352686183777,72.83321194464673,14.743549155226665,-57.91941854871267,41.62505826374644
100374,305.34871698,23.25598083,10.74,13.73,6.428352686183777,72.83321194464673,38.71406092057553,-54.57936815297885,28.75744810016004
110184,334.779837,28.84755521,7.17,13.73,2.8583526861837765,72.83321194464673,57.71395685981099,-27.182938190543226,35.140629150412394
110793,336.70160969,14.54646082,10.29,13.73,5.978352686183777,72.83321194464673,64.74986794475005,-27.883542213419517,18.29315273384316
28182,89.31797313,12.17960234,9.81,13.72,5.496770556853668,72.88629737609321,0.8480613703829398,71.24065691125355,15.377319010848966
39256,120.41922487,39.61605218,9.17,13.72,4.856770556853666,72.88629737609321,-28.42844383444314,48.417879954733294,46.47520658412653
46701,142.80564072,-57.0343916,3.16,13.72,-1.1532294431463337,72.88629737609321,-31.59275607655185,23.97530517401068,-61.15140922739921
70995,217.80608232,13.18809851,10.6,13.72,6.286770556853666,72.88629737609321,-56.067956305601854,-43.50029887510017,16.62890912496588
72749,223.08753275,48.67079828,7.63,13.72,3.3167705568536663,72.88629737609321,-35.15204117177115,-32.880354296995094,54.73233640142247
83243,255.19325121,-64.55037588,8.02,13.72,3.7067705568536655,72.88629737609321,-8.00425737824091,-30.28045603636687,-65.81366264879064
95103,290.21514526,-38.41090236,9.14,13.72,4.826770556853667,72.88629737609321,19.7348031697927,-53.5939037049973,-45.28403001837746
108408,329.42407463,10.44056043,7.3,13.72,2.986770556853666,72.88629737609321,61.71292764921727,-36.461932439233976,13.2081182973012
112743,342.48693973,20.97072842,8.9,13.72,4.586770556853667,72.88629737609321,64.90393187927714,-20.480397563749282,26.08534622038239
114799,348.82338378,-20.51466853,9.94,13.72,5.626770556853666,72.88629737609321,66.96935861852289,-13.231889008252333,-25.542796728104356
116125,352.95173823,-21.25004242,7.16,13.72,2.8467705568536665,72.88629737609321,67.41724164168212,-8.335445865787708,-26.41681693243639
1306,4.09768809,-22.58791845,7.9,13.71,3.5851872739475663,72.93946024799406,67.17220936632563,4.812239490497748,-28.016093610660906
9056,29.15758409,-14.17584496,9.67,13.71,5.355187273947566,72.93946024799406,61.75713935816188,34.45492459928514,-17.86277611187171
9634,30.952632300000005,-4.57853028,8.34,13.71,4.025187273947566,72.93946024799406,62.352742731960966,37.39518330950799,-5.82242220376437
17320,55.61508293,32.93945824,6.77,13.71,2.455187273947565,72.93946024799406,34.570660887871625,50.517699601043404,39.66101730998877
29396,92.92285825,7.77843883,7.32,13.71,3.0051872739475662,72.93946024799406,-3.685061789154668,72.17431840404305,9.871825757712237
31796,99.71954305,33.01808175,7.12,13.71,2.805187273947566,72.93946024799406,-10.325311704571579,60.2817496114158,39.74498035297936
37333,114.95450084,-6.24856566,9.98,13.71,5.665187273947566,72.93946024799406,-30.590222358347674,65.73718434451446,-7.9388759777990945
38952,119.54318217,52.89003433,9.27,13.71,4.9551872739475655,72.93946024799406,-21.699330464546698,38.28608134685375,58.16768771200381
50723,155.34853811,-35.36040019,9.04,13.71,4.725187273947566,72.93946024799406,-54.06289256349093,24.810685556579013,-42.21135381801568
57344,176.36486287,-37.62242382,7.89,13.71,3.5751872739475656,72.93946024799406,-57.65552233170571,3.662877077309564,-44.52627244047508
62467,192.02646187,-35.70332177,8.22,13.71,3.9051872739475666,72.93946024799406,-57.93044490643674,-12.341462719078569,-42.56661499537634
64453,198.16681175,4.06828005,7.39,13.71,3.0751872739475656,72.93946024799406,-69.12900269854565,-22.684096959479827,5.174706977800036
74544,228.47922535,-36.87942694,9.26,13.71,4.945187273947566,72.93946024799406,-38.67593689257515,-43.68326833178135,-43.77338043381889
76757,235.09501188,54.95968539,8.69,13.71,4.3751872739475655,72.93946024799406,-23.963535675638212,-34.344550496029676,59.71905617486589
79214,242.50225991,-35.64237519,7.16,13.71,2.845187273947566,72.93946024799406,-27.368403851989285,-52.57927801369213,-42.50358638305709
85906,263.32532622,67.20359523,7.65,13.71,3.3351872739475663,72.93946024799406,-3.2848197658169696,-28.06940915749981,67.24197416735822
86714,265.77461928,9.0738587,11.82,13.71,7.505187273947568,72.93946024799406,-5.3069245926531385,-71.83091280933456,11.503102955914708
87414,267.96572109,-84.11113449,7.63,13.71,3.3151872739475663,72.93946024799406,-0.2656459905034961,-7.478816155282131,-72.55454225885465
87877,269.27118639,45.85569337,6.75,13.71,2.435187273947566,72.93946024799406,-0.6461685077322173,-50.795883908494694,52.34047674107536
88071,269.80713168,64.14254111,7.31,13.71,2.9951872739475656,72.93946024799406,-0.10708279490275824,-31.81118097858696,65.63689632585722
88765,271.82647643,8.73379361,4.64,13.71,0.32518727394756564,72.93946024799406,2.2978154263232673,-72.05706270642058,11.07540607193387
89826,274.96550503,36.06444696,4.33,13.71,0.015187273947566029,72.93946024799406,5.103426538449541,-58.73972058055868,42.93908621469775
92722,283.41555135,-68.7981104,8.23,13.71,3.9151872739475664,72.93946024799406,6.1202295784703304,-25.659139871157986,-68.00232490325513
4131,13.22509998,-0.38128772,8.21,13.7,3.893602835782037,72.99270072992695,71.05527144275224,16.698706953916744,-0.4857428462544262
7262,23.39109986,40.90155386,7.43,13.7,3.113602835782036,72.99270072992695,50.636375302594026,21.90297828402253,47.7927965111183
21238,68.33995511,43.03206695,6.8,13.7,2.4836028357820363,72.99270072992695,19.693489242624427,49.588182668981645,49.810771735509405
29391,92.91279822,-22.89671554,8.84,13.7,4.523602835782036,72.99270072992695,-3.4169425523837496,67.1545648822373,-28.399353494750013
31179,98.14246961,-55.64838466,7.92,13.7,3.603602835782036,72.99270072992695,-5.833606016676255,40.772378101197575,-60.262065884467155
34365,106.85052454,-63.96362788,10.19,13.7,5.873602835782036,72.99270072992695,-9.287487903818302,30.663893252946178,-65.58507893459479
41088,125.74387293,7.63046939,9.17,13.7,4.853602835782036,72.99270072992695,-42.26205486395524,58.71893937011149,9.692225635729232
41815,127.87748673,47.13562439,9.59,13.7,5.273602835782036,72.99270072992695,-30.486564598562445,39.19347830425637,53.50116818575219
60355,185.63715158,16.35826118,9.53,13.7,5.213602835782035,72.99270072992695,-69.69920320587414,-6.8796982049260365,20.55784971547556
76548,234.50619856,17.24766609,8.81,13.7,4.4936028357820375,72.99270072992695,-40.47487595819322,-56.75667039845425,21.642530843198056
79398,243.06355486,46.22549363,7.8,13.7,3.4836028357820363,72.99270072992695,-22.87566772426889,-45.01940815131448,52.7057024971955
82693,253.54416698,-1.61210963,6.25,13.7,1.933602835782036,72.99270072992695,-20.66890673154197,-69.97509417306634,-2.053496978813216
86672,265.62648724,-28.74867778,9.02,13.7,4.7036028357820365,72.99270072992695,-4.880172029204799,-63.80911627262067,-35.10719244430153
92405,282.47052043,32.55108873,5.22,13.7,0.9036028357820358,72.99270072992695,13.285847927694347,-60.07484650249106,39.273826174603826
94202,287.67454191,-29.81345143,8.01,13.7,3.693602835782036,72.99270072992695,19.228219724309124,-60.34253113081731,-36.29034117790451
11053,35.56987521,26.26935536,8.46,13.69,4.142017240669952,73.04601899196494,53.27982006896805,38.1022489820975,32.32955747453313
12081,38.92869504,63.63489123,7.72,13.69,3.4020172406699496,73.04601899196494,25.23520886347558,20.383122077812573,65.44794464727106
13975,45.00328715,-58.23988544,8.65,13.69,4.33201724066995,73.04601899196494,27.185845217416073,27.188964786752944,-62.108058287261784
20924,67.28507638,-51.13875632,9.18,13.69,4.8620172406699504,73.04601899196494,17.697756862829014,42.276915599331225,-56.878578568787354
31597,99.19350717,37.85236498,9.45,13.69,5.132017240669949,73.04601899196494,-9.214973136143099,56.935842773492794,44.823152146483096
33584,104.66221582,7.62235151,6.25,13.69,1.9320172406699496,73.04601899196494,-18.32603472948468,70.04284188658211,9.689047534173977
39095,119.96689649,-18.39914242,4.61,13.69,0.29201724066995016,73.04601899196494,-34.621293461409124,60.0459313776536,-23.05586811689398
69443,213.25756387,-34.62074523,8.59,13.69,4.2720172406699515,73.04601899196494,-50.26632515790942,-32.965536008391645,-41.50049254374288
69508,213.44262393,-36.62100382,7.28,13.69,2.96201724066995,73.04601899196494,-48.92031219818809,-32.30924441385318,-43.573348166192254
76993,235.80966149,31.38490128,7.26,13.69,2.9420172406699496,73.04601899196494,-35.04198713312462,-51.58142577579938,38.04124791949039
83223,255.12240034,6.58381251,6.57,13.69,2.25201724066995,73.04601899196494,-18.63124261877368,-70.13168832678949,8.375200385002907
90450,276.8408062,-30.12426838,9.05,13.69,4.732017240669951,73.04601899196494,7.525482322599927,-62.730559505802184,-36.660126983901066
97380,296.8691997,-9.68026196,8.86,13.69,4.542017240669949,73.04601899196494,32.54346661054428,-64.23223180061976,-12.282673546681323
2504,7.93498103,-53.48017332,9.64,13.68,5.320430486920489,73.09941520467838,43.08501782099749,6.005353914931388,-58.746416631031295
8807,28.29803721,-32.80632998,8.16,13.68,3.8404304869204884,73.09941520467838,54.09801241792992,29.126388021148482,-39.60534151521691
10727,34.51552417,14.46683908,7.67,13.68,3.350430486920488,73.09941520467838,58.32211162357587,40.10694764565617,18.261668860805568
12665,40.68215706,23.05646107,10.44,13.68,6.120430486920488,73.09941520467838,51.00591416135721,43.84437900676121,28.62851119673711
14609,47.16757228,-48.01641309,8.17,13.68,3.8504304869204873,73.09941520467838,33.24327631286685,35.858741492397485,-54.337461680076316
16008,51.53671772,12.48186692,8.46,13.68,4.140430486920488,73.09941520467838,44.394105557430784,55.88451300727482,15.799022152063351
17987,57.67331975,-4.62173187,8.16,13.68,3.8404304869204884,73.09941520467838,38.96250791861475,61.56909808494343,-5.890130810471243
24291,78.19439587,-37.93901114,9.51,13.68,5.190430486920487,73.09941520467838,11.794921117561119,56.43152841813652,-44.94315230921754
26729,85.19327446,9.26561527,7.96,13.68,3.6404304869204873,73.09941520467838,6.045431495547687,71.89191806296498,11.769850403744792
33819,105.31242179999998,0.01050899,7.57,13.68,3.2504304869204885,73.09941520467838,-19.3042512157328,70.5043985046402,0.013407637100201378
37901,116.50900614,-6.77228458,5.49,13.68,1.1704304869204876,73.09941520467838,-32.39943181499717,64.95763512195893,-8.62014853084113
